id,type,name,source,text,labels
35750123,ENTITY,35750123,ilsi,['sdas allowed C.R.M. No. 10777 of 2019 In Re.: An application for anticipatory bail under Section 438 of the Code of Criminal Procedure filed on 19.11.2019 in connection with Krishnagar Women Police ,"['Section 323 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 509 in The Indian Penal Code', 'Section 341 in The Indian Penal Code']"
3575072,ENTITY,3575072,ilsi,"['Certified copy of this order, if applied for, be given to the parties on priority basis.', '( Patherya, J.) ( Debi Prosad Dey, J. )']",['Section 302 in The Indian Penal Code']
35763184,ENTITY,35763184,ilsi,"['Shri S.K.Gupta, learned counsel for respondent No.3/complainant.', 'This petition has been filed under Section 482 of Cr.P.C. for quashing the FIR registered at Crime No.82/2015 under Sections 452, ","['Section 323 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 452 in The Indian Penal Code']"
357750,ENTITY,357750,ilsi,['The petitioner has preferred this writ petition praying therein that he may be discharged from the offence registered as L.A.C. No. 1773/2002 of Mulund police station under the provisions of Section,"['Section 504 in The Indian Penal Code', 'Section 506 in The Indian Penal Code']"
35776149,ENTITY,35776149,ilsi,"['State of M.P.) arising out of Crime No.258/2014 registered at Police Station Lordganj, District Jabalpur for the offence punishable under Section 403, 404, 406, 411, 120B of the IPC from the Court o","['Section 120B in The Indian Penal Code', 'Section 411 in The Indian Penal Code', 'Section 156 in The Indian Penal Code', 'Section 406 in The Indian Penal Code']"
35780091,ENTITY,35780091,ilsi,"['He was a Chartered Accountant.', 'The present Applicant is the Managing Director of the said company.', 'He had informed the company on 27/03/2014, that, they should take away the car and laptop bel","['Section 406 in The Indian Penal Code', 'Section 420 in The Indian Penal Code']"
35783853,ENTITY,35783853,ilsi,"['Since all the revision petitions are related with the same crime, therefore, they are hereby decided by this common order.', 'Heard on admission.', 'The applicants have challenged the order dated 11","['Section 304B in The Indian Penal Code', 'Section 306 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 498A in The Indian Penal Code']"
35803262,ENTITY,35803262,ilsi,"['The instant application has been filed u/s 482 Cr.P.C. with a prayer to quash the summoning order dated 1.5.2019 passed in Complaint Case No. 95/9/2019 (Mehraj Vs.', 'Ikbal & Other), under Section 4","['Section 323 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 190 in The Indian Penal Code', 'Section 406 in The Indian Penal Code', 'Section 504 in The Indian Penal Code',"
35805209,ENTITY,35805209,ilsi,"['Vide two orders of even date 02.07.2011, the Additional Rent Control Tribunal (ARCT) had disposed of three applications filed by the present petitioner.', 'First two applications had sought initiati",['Section 193 in The Indian Penal Code']
358100,ENTITY,358100,ilsi,"['The respondents 1 to 6 and four others were stated to be responsible, first for his abduction and thereafter his murder.', ""The 4th Additional Sessions Judge, Dhanbad in S.T. No. 37/1993 found the r","['Section 149 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 364 in The Indian Penal Code']"
358105,ENTITY,358105,ilsi,"['It was alleged that she was being harassed for bringing more dowry.', 'There was a demand for a plot and a cooking gas and when it was not fulfilled she was tortured.', 'She also wrote some letters ","['Section 498A in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 306 in The Indian Penal Code', 'Section 201 in The Indian Penal Code', 'Section 304B in The Indian Penal Code'"
35812179,ENTITY,35812179,ilsi,"['The case of the prosecution in brief is as follows:- The deceased in this case was one Pandian.', 'He was a rickshaw peddler.', 'He used to take the customers on his rickshaw on hire in and around G","['Section 304 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 300 in The Indian Penal Code', 'Section 299 in The Indian Penal Code']"
358168,ENTITY,358168,ilsi,['It is clear from the facts alleged in the writ petition and submissions made by both the Advocates that in the society there was factions and groups as are found in other societies whether education,"['Section 120 in The Indian Penal Code', 'Section 409 in The Indian Penal Code', 'Section 419 in The Indian Penal Code']"
358169,ENTITY,358169,ilsi,"['(Appeals by Special leave from the Judgment and Orderdated the 1st September, 1983 of the Punjab and Haryana HighCourt in Crl.', 'Appeal No. 291 DB of 1983, DB of 1983 & Crl.', 'No. 627 of 1983.) Go","['Section 302 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 304A in The Indian Penal Code', 'Section 304 in The Indian Penal Code']"
358187,ENTITY,358187,ilsi,"['The petitioner has filled this writ petition to quash the said summons.', 'The Documents have been specifically stated.']","['Section 228 in The Indian Penal Code', 'Section 193 in The Indian Penal Code']"
35822277,ENTITY,35822277,ilsi,"['He has nothing to do with the Society.', 'Therefore, question of deceiving the complainant by him does not arise.', 'In his police statement, DR Mr. Patankar has clearly denied each and every allega","['Section 467 in The Indian Penal Code', 'Section 468 in The Indian Penal Code', 'Section 471 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', "
44982909,ENTITY,44982909,ilsi,"['These appeals have been filed by the New India Assurance Company Limited and the Oriental Insurance Company Limited.', 'Since notices of the appeal filed by the claimants (MA No.505/2017) were not i","['Section 279 in The Indian Penal Code', 'Section 338 in The Indian Penal Code', 'Section 337 in The Indian Penal Code', 'Section 304 in The Indian Penal Code']"
44989865,ENTITY,44989865,ilsi,"['Shri Sanjay Kumar Sharma, learned counsel for the objector.', 'Heard on the question of grant of bail.', 'This is the first bail application preferred by the applicant under Section 439 Cr.P.C. for ","['Section 148 in The Indian Penal Code', 'Section 149 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 147 in The Indian Penal Code', 'Section 307 in The Indian Penal Code',"
44991316,ENTITY,44991316,ilsi,"['in connection with Krishnaganj Police Station Case No.337/2013 dated 17-10-2013 under Sections 147/148/149/325/326/307/186/332/333/352 of the Indian Penal Code.', 'Mr. Sekhar Basu, Mr. Kusal Kumar M","['Section 147 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 332 in The Indian Penal Code', 'Section 148 in The Indian Penal Code', 'Section 326 in The Indian Penal Code',"
44992589,ENTITY,44992589,ilsi,"['The Appellant (original accused No.1) was prosecuted alongwith three others for the offences punishable under sections 307, 323, 504r/w 34 of the IPC before the learned Additional Sessions Judge atK","['Section 307 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 504 in The Indian Penal Code']"
450011,ENTITY,450011,ilsi,"['!For Appellant in all cases : Mr. H.Manivannan^For Respondent in all cases: Mr. N.Ranganathan, Special Public Prosecutor in all cases.', ':C O M M O N J U D G M E N T The appeals are against the con","['Section 467 in The Indian Penal Code', 'Section 4 in The Indian Penal Code']"
45004,ENTITY,45004,ilsi,"['JUDGMENT R.N. Pyne, C.J.', '(Rule D.B.) (1) To be heard today with the consent of both the parties.', '(2) The petitioner Captain Satish Kumar Shanna, a resident of Delhi is a member of the Parliame","['Section 438 in The Indian Penal Code', 'Section 149 in The Indian Penal Code', 'Section 120B in The Indian Penal Code', 'Section 147 in The Indian Penal Code', 'Section 148 in The Indian Penal Code'"
450090,ENTITY,450090,ilsi,"['The prosecution case was as under : -', '2.1) The respondent was working as the Talathi of village Kodit, District Pune.', 'One Mahadeo Bhimaji Badade (complainant) and his elder brother Baban were ","['Section 161 in The Indian Penal Code', 'Section 5 in The Indian Penal Code']"
450155,ENTITY,450155,ilsi,"['RC 13(A)/2000(R), Date and time of Report : 15.11.2000 at 1700 Hrs.', 'Place of occurrence with State : Calcutta (West Bengal), Ranchi (Jharkhand) Date and time of occurrence : 1990-91 to 2000 Name ","['Section 155 in The Indian Penal Code', 'Section 13 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 156 in The Indian Penal Code', 'Section 482 in The Indian Penal Code']"
4502073,ENTITY,4502073,ilsi,"['In the event of his arrest in connection with C.R.No.232/2019registered with Wanwadi Police Station, Pune City, the Applicant isdirected to be released on bail on his furnishing P.R. Bond in the sum",['Section 324 in The Indian Penal Code']
45021257,ENTITY,45021257,ilsi,"['This particular scam pertains to the securities transactions enteredinto between Andhra Bank Financial Services Limited andM/s.', 'Accused Nos.5, 7 and 8 were, at therelevant time, working as Senior","['Section 120B in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 471 in The Indian Penal Code', 'Section 468 in The Indian Penal Code', 'Section 467 in The Indian Penal Code'"
45027563,ENTITY,45027563,ilsi,"[""TheHon'bleJusticeDebasishKarGupta And TheHon'bleJusticeMd."", 'MumtazKhan CRA No.499 of 2010 Pramod Sharma Versus The State of West Bengal For the appellant : Mr. Indranil Roy Chowdhury For the State","['Section 120B in The Indian Penal Code', 'Section 392 in The Indian Penal Code', 'Section 395 in The Indian Penal Code', 'Section 397 in The Indian Penal Code']"
49295609,ENTITY,49295609,ilsi,"['Heard through video conferencing.', 'As per prosecution case, the applicant had entered the house of the complainant and threatened his mother Bhanwari with dire consequences, if she did not make ph","['Section 326 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 324 in The Indian Penal Code',"
49298773,ENTITY,49298773,ilsi,"['as (Allowed).', 'C.R.M. 168 of 2020 In Re:- An application for anticipatory bail under Section 438 of the Code of Criminal Procedure filed on 02.01.2020 in connection with Pingla P. S. Case No.341 o","['Section 323 in The Indian Penal Code', 'Section 509 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 341 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', "
49298830,ENTITY,49298830,ilsi,"['The respondent No.2 is yet to be served.', 'Pr The petitioner is facing trial for offence punishable under Section 498-A read with Section 34 of the IPC.', 'The petitioner claims that the respondent",['Section 34 in The Indian Penal Code']
492990,ENTITY,492990,ilsi,"['The incident which gave rise to the present case allegedly took place on 11-4-1980 at about 7 a.m. in village Bansdih, P.S Bansdih, District Ballia.', 'The report was made on that very day at about ","['Section 323 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 504 in The Indian Penal Code', 'Section 313 in The Indian Penal Code', "
49304445,ENTITY,49304445,ilsi,"['This is the first application under Section 439 Cr.P.C. by the applicant - Sudhir Kumar Kad S/o.', 'Keval Krishna Kad, who is in custody since 24.2.2020 in Crime No.', 'RC-0082018A0017/2018, registe","['Section 468 in The Indian Penal Code', 'Section 467 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 471 in The Indian Penal Code']"
49314525,ENTITY,49314525,ilsi,"['Respondent no. 3 is present in court along with her mother.', 'She is being represented by her counsel.', 'On making a reference by the learned MM, the parties appeared before the learned Mediator, ","['Section 341 in The Indian Penal Code', 'Section 506 in The Indian Penal Code']"
49315727,ENTITY,49315727,ilsi,"['ORDER V. Kanagaraj, J.', 'This petition has been filed praying to quash the complaint No. TN/19783/Ch.', 'II/Reg1/2002 dated 10.01.2003 made by the first respondent to the second respondent herein a","['Section 409 in The Indian Penal Code', 'Section 406 in The Indian Penal Code', 'Section 120B in The Indian Penal Code']"
49316294,ENTITY,49316294,ilsi,"['She committed suicide at her parental home.', 'Learned Counsel appearing for the State opposes the prayer for anticipatory bail and submits that the victim was tortured and committed suicide within ","['Section 34 in The Indian Penal Code', 'Section 304B in The Indian Penal Code', 'Section 498A in The Indian Penal Code']"
49322818,ENTITY,49322818,ilsi,"['The sole appellant who was tried for the offence under Sections 450,376(1), 506(2) of IPC and found guilty by the learned Trial Court and therebyimposed a sentence of 3 years Rigorous Imprisonment a","['Section 506 in The Indian Penal Code', 'Section 450 in The Indian Penal Code']"
493271,ENTITY,493271,ilsi,"['JUDGMENT Shiv Shanker, J.', 'This criminal revision has been directed, against the order dated 24.9.2005 passed in release application No. nil of 2005, State v. Unknown, under Section 41 Cr.P.C./411",['Section 392 in The Indian Penal Code']
49330706,ENTITY,49330706,ilsi,"['_____________http://www.judis.nic.in CRL.', 'A No.450/2019 3', 'Though notice was issued to the defacto complainant/3rd respondent and the same has been served, yet there is no appearance for the 3r",['Section 3 in The Indian Penal Code']
49334736,ENTITY,49334736,ilsi,"['TheFIR was lodged by one Tushar Damgude.', 'According to him, he was inthe business of construction.', 'Through a social networking site, hecame to know that, there was a programme at Shanivarwada o",['Section 120B in The Indian Penal Code']
49338046,ENTITY,49338046,ilsi,"['The facts necessary to be stated for disposal of the instant appeal are that on 03/09/2009 at about 3.30 pm, complainant Lakhanlal was doing rectification work of electricity in his house, at that t","['Section 304 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 300 in The Indian Penal Code', 'Section 4 in The Indian Penal Code', 'Section 307 in The Indian Penal Code']"
493478,ENTITY,493478,ilsi,"['The petitioner in this criminal revision case was the first accused in C.C.No.88 of 2007 on the file of learned Judicial Magistrate No.III, Salem.', 'By the very same judgment, the petitioner, who f","['Section 498A in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 342 in The Indian Penal Code']"
49348758,ENTITY,49348758,ilsi,"['2) The case of the prosecution is as under:', 'One Hari Singh (since dead) was married to Messo (deceased).', 'Out of thiswedlock, the couple was blessed with three daughters, namely, Dholi aliasKri","['Section 149 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 201 in The Indian Penal Code', 'Section 148 in The Indian Penal Code', 'Section 313 in The Indian Penal Code',"
49388769,ENTITY,49388769,ilsi,"['DATED : 25th MARCH, 2019 Order :-', '1. Heard.', 'Perused the application and relevant documents produced on record including impugned judgment and order of conviction of the appellant-applicant pas","['Section 452 in The Indian Penal Code', 'Section 506 in The Indian Penal Code']"
49389823,ENTITY,49389823,ilsi,"['No common intention of the applicant can be presumed with co-accused persons.', 'Under such circumstances, the applicant No.1 prays for bail of anticipatory nature.', 'Learned Panel Lawyer for the S","['Section 308 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 148 in The Indian Penal Code', 'Section 438 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', "
49393615,ENTITY,49393615,ilsi,"['(Order of the Court was made by P.R.SHIVAKUMAR, J.) The petitioner is the father of the detenu-Amuni @ Arunpandiyanson of Guruathan.', 'He was detained by the second respondent by his Detention Orde","['Section 148 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 147 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 427 in The Indian Penal Code',"
494106,ENTITY,494106,ilsi,"['Whether Reporters of local papers may be allowed to see the judgment?', '2. To be referred to the Reporter or not ?', 'During the period with effect from Crl.', 'M.C. 3723/2010 Page 1 of 6 20th June",['Section 379 in The Indian Penal Code']
494215,ENTITY,494215,ilsi,"['JUDGMENT J.P. Mitter, J.', ""This is a petition for revision of an order of the learned Additional Sessions Judge, Midna-pore, whereby he set aside an order of discharge under Section 209 of the Code",['Section 366 in The Indian Penal Code']
55492618,ENTITY,55492618,ilsi,['sdas Rejected C.R.M. 4200 of 2018 In Re.: An application under Section 438 of the Code of Criminal Procedure filed on 25.06.2018 in connection with Harishchandrapur Police Station Case No. 605 of 20,"['Section 325 in The Indian Penal Code', 'Section 313 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 448 in The Indian Penal Code', 'Section 34 in The Indian Penal Code']"
554945,ENTITY,554945,ilsi,"['JUDGMENT Debabrata Mookerjee, J.', 'Appellant Babulal Bajpai was tried with three others by Sen. J., in the Sessions Division of this Court, In accordance with the unanimous verdict of the Jury, Bab","['Section 307 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 109 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 302 in The Indian Penal Code']"
55502708,ENTITY,55502708,ilsi,"['(i) In the event of arrest of the applicants in connection withC.R.No.', 'I-290/2018 registered with Bhayandar Police Station, theapplicants be enlarged on bail on furnishing PR bond in a sum ofRs.2","['Section 365 in The Indian Penal Code', 'Section 341 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 323 in The Indian Penal Code']"
5550997,ENTITY,5550997,ilsi,"['2 The petitioner, while working as Assistant General Manager [P&I]/Marketing, Vellore-Thiruvannamalai District Cooperative Milk Producers Union, was suspended from service on 23.06.2014 by the respo","['Section 465 in The Indian Penal Code', 'Section 471 in The Indian Penal Code', 'Section 409 in The Indian Penal Code']"
55510506,ENTITY,55510506,ilsi,"[""This is a petition under Section 482 of Code of Criminal Procedure, 1973 (for short 'the Code') praying for qaushment of F.I.R pertaining to Crime No. 150/2016 registered at Police Station Shipra, D","['Section 415 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 120B in The Indian Penal Code']"
55520003,ENTITY,55520003,ilsi,"[""They are alleged to have acquired assets disproportionate to their known sources of income during the tenure of petitioner no.1 as a Union Minister of State from 28.05.2009 to 18.01.2011, and the Un","['Section 109 in The Indian Penal Code', 'Section 409 in The Indian Penal Code']"
55521076,ENTITY,55521076,ilsi,"['As per medical her age comes around 17 years.', 'The nikahnama is annexed as annexure-5 to the petition and now she is the legally wedded wife of the applicant and under the threat and pressure of h","['Section 363 in The Indian Penal Code', 'Section 376 in The Indian Penal Code', 'Section 366 in The Indian Penal Code']"
55526338,ENTITY,55526338,ilsi,"['This petition has been filed seeking to quash the case in CrimeNo.28 of 2018 on the file of the first respondent on the ground that theparties have arrived at a compromise.', '2.On the complaint lod","['Section 324 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 294(b) in The Indian Penal Code']"
55538790,ENTITY,55538790,ilsi,"['Medical ethics underpin the values at the heart of the practitioner-client relationship.', 'In recent times, professionals are developing a tendency to forget that the self-regulation which is at th","['Section 420 in The Indian Penal Code', 'Section 120B in The Indian Penal Code']"
55540188,ENTITY,55540188,ilsi,"['The short facts of the prosecution case are as follows:-', 'The defacto complainant, viz., Kullappa Gounder had lodged a complaint before the respondent-police against the accused, viz., Pechimuthu,","['Section 307 in The Indian Penal Code', 'Section 506 in The Indian Penal Code']"
555439,ENTITY,555439,ilsi,['No. 590 of 1949 set aside.'],"['Section 342 in The Indian Penal Code', 'Section 366 in The Indian Penal Code']"
55548258,ENTITY,55548258,ilsi,"['An affidavit on behalf of the applicant filed in Court today, is taken on record.', 'Applicant Ravi Kashyap and victim Avantika Katheriya are personally present before this Court and they have been ","['Section 307 in The Indian Penal Code', 'Section 482 in The Indian Penal Code']"
55554182,ENTITY,55554182,ilsi,"['He was called upon to file an Attestation Form along with an undertaking in the requisite proforma, as supplied by the petitioners to him.', 'He did submit the Attestation Form along with an underta","['Section 147 in The Indian Penal Code', 'Section 452 in The Indian Penal Code', 'Section 504 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 323 in The Indian Penal Code']"
55562488,ENTITY,55562488,ilsi,"['Heard finally.', 'This is the first application filed by applicant under Section 439 of the Cr.', 'P.C for grant of bail.', 'Applicant has been arrested on 23/12/2014 in connection with Crime No. 42","['Section 302 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 452 in The Indian Penal Code']"
55565148,ENTITY,55565148,ilsi,"['DATE : 17/1/2019 Heard learned Advocate Shri Mardikar for the applicant.', 'He has pointed out criminal proceeding initiated by the applicant against the deceased for the offence punishable under Se",['Section 306 in The Indian Penal Code']
55574420,ENTITY,55574420,ilsi,"['He has not given the specific date on which same was purchased by him.', 'Transferrer of the vehicle B. K. Rasid is/residing Chhatarpur (M. P.).', 'The certified copy of the criminal record of State","['Section 304A in The Indian Penal Code', 'Section 279 in The Indian Penal Code']"
55579342,ENTITY,55579342,ilsi,"['Being aggrieved by the Judgment and Order dated 26th June, 2012, passed by learned Additional Sessions Judge, Wardha, in Sessions Case No. 81 of 2011, by which the appellant, Prakash Mahadev Meshram","['Section 376 in The Indian Penal Code', 'Section 511 in The Indian Penal Code']"
55580650,ENTITY,55580650,ilsi,"['ssm H.C.P.No.1715 of 2019 06.11.2019http://www.judis.nic.in', 'Periyannan, male, aged about 27 years.', 'The said order is under challenge in this Habeas Corpus Petition.', '2.We have heard the lear","['Section 457 in The Indian Penal Code', 'Section 380 in The Indian Penal Code']"
55582604,ENTITY,55582604,ilsi,"['SB Ct.', 'In Re : An application for bail under Section 439 of the Code of Criminal Procedure filed on 17th November, 2017 in connection with Sankrail P.S. Case No. 1028/2016 dated 13.12.2016 under ","['Section 147 in The Indian Penal Code', 'Section 436 in The Indian Penal Code', 'Section 353 in The Indian Penal Code', 'Section 148 in The Indian Penal Code', 'Section 326 in The Indian Penal Code',"
55588359,ENTITY,55588359,ilsi,"['RESERVED ON : 21st February, 2017 PRONOUNCED ON : 2nd March, 2017 JUDGMENT : (PER S.S. SHINDE, J) This Petition is filed praying ::: Uploaded on - 02/03/2017 ::: Downloaded on - 03/03/2017 01:09:43 ","['Section 498A in The Indian Penal Code', 'Section 120 in The Indian Penal Code', 'Section 120B in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 504 in The Indian Penal Code"
55595663,ENTITY,55595663,ilsi,"['Appeal is admitted for final hearing.', 'Also, heard on I.A.No.184/2020, which is application filed by the appellant/accused under section 389 (1) of Cr.P.C. for suspension of sentence.', 'Accused/a","['Section 467 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 471 in The Indian Penal Code', 'Section 468 in The Indian Penal Code']"
55595728,ENTITY,55595728,ilsi,"['gsk Crl.', 'O.P.No.7303 of 2020 12.05.2020http://www.judis.nic.in 7/6', 'The petitioner, who was arrested and remanded to judicial custody on 07.02.2020, for the offences punishable under sections 1","['Section 420 in The Indian Penal Code', 'Section 482 in The Indian Penal Code', 'Section 465 in The Indian Penal Code', 'Section 468 in The Indian Penal Code', 'Section 471 in The Indian Penal Code',"
173021092,ENTITY,173021092,ilsi,"['As per the prosecution story, applicant Abhishek Singh, co-accused Divyansh Bhadoriya and Aryansh used to follow the complainant and molested her.', 'Learned counsel for the applicant submits that a","['Section 294 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 341 in The Indian Penal Code']"
173024542,ENTITY,173024542,ilsi,"['Heard on I.A.No.18439/2014, which is an application filed on behalf of the appellant for suspension of sentence and grant of bail.', 'The appellant has been convicted & sentenced as under:-', 'Under","['Section 366 in The Indian Penal Code', 'Section 363 in The Indian Penal Code']"
173028555,ENTITY,173028555,ilsi,"['Perused the record.', 'Heard both the parties on the point of admission.', 'After perusal of statement of witnesses, this appeal is having arguable, hence admitted for final hearing.', 'This is an a",['Section 342 in The Indian Penal Code']
173029335,ENTITY,173029335,ilsi,"['Brief facts germane to the present case are that petitioner is a nephew of opposite party no. 2 Ani Capoor.', 'Both were partners of equal share i.e. 50% each.', 'The partnership deed was executed i","['Section 482 in The Indian Penal Code', 'Section 397 in The Indian Penal Code', 'Section 504 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 409 in The Indian Penal Code',"
1730432,ENTITY,1730432,ilsi,"['JUDGMENT N.G. Nandi, J.']","['Section 228 in The Indian Penal Code', 'Section 193 in The Indian Penal Code', 'Section 397 in The Indian Penal Code', 'Section 482 in The Indian Penal Code']"
173067229,ENTITY,173067229,ilsi,"['Her husband, mother-in-law and father-in-law used to beat her and treat her with cruelty for demand of dowry for which she had filed a criminal case, however, a compromise was filed therein and Phoo","['Section 306 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 107 in The Indian Penal Code', 'Section 498A in The Indian Penal Code', 'Section 201 in The Indian Penal Code'"
173076916,ENTITY,173076916,ilsi,"['Ahmednagar, in Special CaseNo.13 of 2017, for the offence punishable under Section 323 read with34 of the Indian Penal Code.', 'He has been sentenced to suffer rigorousimprisonment for six months an","['Section 504 in The Indian Penal Code', 'Section 506 in The Indian Penal Code']"
1730770,ENTITY,1730770,ilsi,"['ORDER P.S. Patankar, J.', '1. Heard both sides.', 'He continued to remain in police custody.', 'No charge sheet was filed.', 'It came to be rejected by order dated 7-6-1999 by the learned Chief Judi","['Section 363 in The Indian Penal Code', 'Section 306 in The Indian Penal Code', 'Section 498A in The Indian Penal Code', 'Section 366 in The Indian Penal Code']"
173083361,ENTITY,173083361,ilsi,"['The report was lodged on 06.09.2016 with Police Station, Anjangaon Surji, District Amravati.', 'As per oral report (Exh.-20), the victim belongs to a tribe ""Takonkar"", which is a Scheduled Tribe.', ","['Section 376 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 504 in The Indian Penal Code']"
173086158,ENTITY,173086158,ilsi,"['M. R. Shah, J.', 'Leave granted.', 'Feeling aggrieved and dissatisfied with the impugned judgment and order dated 19.04.2018 passed by the High Court of Madhya Pradesh at Gwalior in Criminal Appeal ","['Section 149 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 450 in The Indian Penal Code']"
173087107,ENTITY,173087107,ilsi,"['And In the matter of: Biswajit Das ....Petitioner Mr. Shyamal Krishna Deb, Advocate .......For the Petitioner Mrs. Purnima Ghosh, Advocate .......For the State Having considered the materials in the","['Section 354 in The Indian Penal Code', 'Section 114 in The Indian Penal Code']"
173104603,ENTITY,173104603,ilsi,"['CR.A.No.596/2000 Name of Sections Sentence Fine In default appellant of fine Sultan 302/149 Life 5000 3 months Singh imprisonment R.I.', 'Incident took place in three phases, as is mentioned in the ","['Section 149 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 465 in The Indian Penal Code', "
1731057,ENTITY,1731057,ilsi,"['JUDGMENT N.P. Chapalgaonker, J.', 'This is a petition by two convicts who are serving life sentence in the Central Jail, Harsool, Aurangabad, having been convicted for an offence of murder.', 'It is",['Section 302 in The Indian Penal Code']
173109892,ENTITY,173109892,ilsi,"['The appellants have been convicted and sentenced as per the table given below:-', 'R.I. with fine of In lieu of fine 1 Yr.', 'The prosecution story in brief is that on 13.06.2001 at about 05.30 pm a","['Section 149 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 148 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 304 in The Indian Penal Code',"
5704024,ENTITY,5704024,ilsi,"['(VISHNU PRATAP SINGH CHAUHAN) JUDGE Nitesh Digitally signed by NITESH PANDEY Date: 03/05/2019 11:52:28', 'Heard on I.A. No. 10015/2018, an application under Section 389(1) of the Code of Criminal Pr",['Section 376 in The Indian Penal Code']
57047026,ENTITY,57047026,ilsi,"['Heard the learned counsel for the parties.', 'At this stage, as prayed by the learned counsel for the applicants, application under Section 439 of Cr.P.C. filed by the applicant No. 1 - Kamal Kishor","['Section 34 in The Indian Penal Code', 'Section 326 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', "
57047385,ENTITY,57047385,ilsi,['This is the first application for regular bail under Section 439 of Cr.P.C. on behalf of applicant The applicant is in custody since 10.09.2014 in connection with Crime No.193/14 registered at Polic,"['Section 452 in The Indian Penal Code', 'Section 394 in The Indian Penal Code', 'Section 336 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 294 in The Indian Penal Code']"
570522,ENTITY,570522,ilsi,"['The short facts that are necessary for the disposal of these appealscan be stated as follows:-', 'a) The deceased-Ananjiammal was the resident of Parasakthi Colony,Sivakasi within the jurisdiction o","['Section 324 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 326 in The Indian Penal Code', 'Section 452 in The Indian Penal Code']"
57054337,ENTITY,57054337,ilsi,"['Bail Application Nos. 13341 of 2020 and 14589 of 2020, therefore, the applicant is also entitled for bail on the ground of parity.', 'In case, the applicant is released on bail, he will not misuse t","['Section 174A in The Indian Penal Code', 'Section 229A in The Indian Penal Code']"
