source,target,type,relationship_type,source_type,priority_score
62005952,194988179,CONNECTED,,backbone,
62005952,4577320,CONNECTED,,backbone,
161706443,137624619,CONNECTED,,backbone,
129088635,167775434,CONNECTED,,backbone,
129088635,157309435,CONNECTED,,backbone,
109656243,1250663,CONNECTED,,backbone,
91460963,82858273,CONNECTED,,backbone,
91460963,139136902,CONNECTED,,backbone,
91460963,8645469,CONNECTED,,backbone,
109256406,187070092,CONNECTED,,backbone,
109256406,164663769,CONNECTED,,backbone,
109256406,160694134,CONNECTED,,backbone,
43567912,796214,CONNECTED,,backbone,
1950190,92877518,CONNECTED,,backbone,
1950190,103068735,CONNECTED,,backbone,
122436896,1582804,CONNECTED,,backbone,
74214061,90679771,CONNECTED,,backbone,
113746557,75828907,CONNECTED,,backbone,
113746557,69984222,CONNECTED,,backbone,
113746557,630632,CONNECTED,,backbone,
140719327,178231077,CONNECTED,,backbone,
149487114,159046865,CONNECTED,,backbone,
149487114,121611886,CONNECTED,,backbone,
130350144,52683667,CONNECTED,,backbone,
3575072,61167345,CONNECTED,,backbone,
3575072,135488191,CONNECTED,,backbone,
1693859,14928826,CONNECTED,,backbone,
1693859,64175627,CONNECTED,,backbone,
1693859,177479097,CONNECTED,,backbone,
150236773,137495682,CONNECTED,,backbone,
150236773,186161049,CONNECTED,,backbone,
150236773,1312671,CONNECTED,,backbone,
119504193,1260972,CONNECTED,,backbone,
1940880,163803151,CONNECTED,,backbone,
1940880,135485492,CONNECTED,,backbone,
1940880,156039601,CONNECTED,,backbone,
9029027,1627378,CONNECTED,,backbone,
9029027,747848,CONNECTED,,backbone,
9029027,145008326,CONNECTED,,backbone,
191282199,74765192,CONNECTED,,backbone,
86210822,54663987,CONNECTED,,backbone,
86210822,116404231,CONNECTED,,backbone,
198262616,866808,CONNECTED,,backbone,
8470573,120538734,CONNECTED,,backbone,
1288787,193767943,CONNECTED,,backbone,
105018656,115232804,CONNECTED,,backbone,
105018656,1142205,CONNECTED,,backbone,
105018656,4196892,CONNECTED,,backbone,
10625062,670222,CONNECTED,,backbone,
10625062,181416655,CONNECTED,,backbone,
198949661,954871,CONNECTED,,backbone,
198949661,8214541,CONNECTED,,backbone,
198949661,58351896,CONNECTED,,backbone,
97050073,144440423,CONNECTED,,backbone,
97050073,140550111,CONNECTED,,backbone,
142353649,53303588,CONNECTED,,backbone,
159379627,1740331,CONNECTED,,backbone,
22676037,102037842,CONNECTED,,backbone,
22676037,109841273,CONNECTED,,backbone,
166842490,915722,CONNECTED,,backbone,
166842490,1066625,CONNECTED,,backbone,
80611494,160589662,CONNECTED,,backbone,
150797987,1633913,CONNECTED,,backbone,
1275313,17381624,CONNECTED,,backbone,
1275313,78210384,CONNECTED,,backbone,
174279515,1009861,CONNECTED,,backbone,
174279515,161656822,CONNECTED,,backbone,
66399079,134216921,CONNECTED,,backbone,
799385,76417350,CONNECTED,,backbone,
161109814,177857255,CONNECTED,,backbone,
149236438,141752633,CONNECTED,,backbone,
140747471,168279,CONNECTED,,backbone,
90078592,168335278,CONNECTED,,backbone,
48684422,447376,CONNECTED,,backbone,
64282837,34992809,CONNECTED,,backbone,
102868427,119505174,CONNECTED,,backbone,
102868427,143325771,CONNECTED,,backbone,
160081979,66198,CONNECTED,,backbone,
160081979,187036999,CONNECTED,,backbone,
160081979,1613044,CONNECTED,,backbone,
1156793,113804281,CONNECTED,,backbone,
1041279,84816182,CONNECTED,,backbone,
48818597,163946832,CONNECTED,,backbone,
153374270,88806253,CONNECTED,,backbone,
153374270,15937166,CONNECTED,,backbone,
195191897,491686,CONNECTED,,backbone,
115847672,125890412,CONNECTED,,backbone,
115859665,63303831,CONNECTED,,backbone,
85193554,129978837,CONNECTED,,backbone,
901848,55574420,CONNECTED,,backbone,
901848,1941319,CONNECTED,,backbone,
60187416,1654775,CONNECTED,,backbone,
60187416,175215219,CONNECTED,,backbone,
60187416,1119446,CONNECTED,,backbone,
116538881,13346460,CONNECTED,,backbone,
576508,7942,CONNECTED,,backbone,
153150903,158723422,CONNECTED,,backbone,
1614455,83171322,CONNECTED,,backbone,
1614455,45213383,CONNECTED,,backbone,
1354118,1345104,CONNECTED,,backbone,
95482315,66423409,CONNECTED,,backbone,
1664357,140633260,CONNECTED,,backbone,
46762645,1044014,CONNECTED,,backbone,
112833418,26862180,CONNECTED,,backbone,
112833418,1115621,CONNECTED,,backbone,
197045562,61376327,CONNECTED,,backbone,
170947132,8523342,CONNECTED,,backbone,
165268936,107862184,CONNECTED,,backbone,
75299801,64309915,CONNECTED,,backbone,
104485143,162772874,CONNECTED,,backbone,
104485143,121085460,CONNECTED,,backbone,
192451132,12437258,CONNECTED,,backbone,
113728531,52523985,CONNECTED,,backbone,
113728531,13466458,CONNECTED,,backbone,
113728531,125303850,CONNECTED,,backbone,
159510785,72108784,CONNECTED,,backbone,
159510785,140362448,CONNECTED,,backbone,
87338589,1174507,CONNECTED,,backbone,
87338589,130035857,CONNECTED,,backbone,
123008031,132851,CONNECTED,,backbone,
123008031,126482499,CONNECTED,,backbone,
115578310,117436357,CONNECTED,,backbone,
115578310,574166,CONNECTED,,backbone,
42048570,113263484,CONNECTED,,backbone,
42544362,174394051,CONNECTED,,backbone,
181413553,169318423,CONNECTED,,backbone,
181413553,159539985,CONNECTED,,backbone,
181413553,1680747,CONNECTED,,backbone,
116077917,123854397,CONNECTED,,backbone,
19594420,182270521,CONNECTED,,backbone,
31851514,164458979,CONNECTED,,backbone,
31851514,197828920,CONNECTED,,backbone,
48363865,83583754,CONNECTED,,backbone,
106159025,182647693,CONNECTED,,backbone,
19912117,120742915,CONNECTED,,backbone,
127901731,116152204,CONNECTED,,backbone,
127901731,42984245,CONNECTED,,backbone,
183294993,523051,CONNECTED,,backbone,
1951479,1447772,CONNECTED,,backbone,
627565,90226688,CONNECTED,,backbone,
627565,97960763,CONNECTED,,backbone,
627565,4419065,CONNECTED,,backbone,
118689,857048,CONNECTED,,backbone,
118689,98229523,CONNECTED,,backbone,
118689,73780990,CONNECTED,,backbone,
72836904,469512,CONNECTED,,backbone,
14441595,715110,CONNECTED,,backbone,
99104568,127337786,CONNECTED,,backbone,
99104568,158673142,CONNECTED,,backbone,
1460184,120414697,CONNECTED,,backbone,
117830940,1717998,CONNECTED,,backbone,
45866570,114934602,CONNECTED,,backbone,
151939510,63024279,CONNECTED,,backbone,
151939510,42504802,CONNECTED,,backbone,
141316210,103445994,CONNECTED,,backbone,
1082810,87236805,CONNECTED,,backbone,
16566691,113961690,CONNECTED,,backbone,
170071019,188179650,CONNECTED,,backbone,
147181901,70900942,CONNECTED,,backbone,
401799,16421659,CONNECTED,,backbone,
107758135,125465563,CONNECTED,,backbone,
117075404,7731143,CONNECTED,,backbone,
137924834,177315818,CONNECTED,,backbone,
89422094,107310458,CONNECTED,,backbone,
97943560,583440,CONNECTED,,backbone,
97943560,16997568,CONNECTED,,backbone,
121051935,185441286,CONNECTED,,backbone,
179266673,192036677,CONNECTED,,backbone,
105253014,98696346,CONNECTED,,backbone,
1505912,567143,CONNECTED,,backbone,
128153436,5227216,CONNECTED,,backbone,
128153436,17984672,CONNECTED,,backbone,
128153436,127876712,CONNECTED,,backbone,
195145870,124337685,CONNECTED,,backbone,
56057822,18445464,CONNECTED,,backbone,
42064801,100405156,CONNECTED,,backbone,
849986,158401763,CONNECTED,,backbone,
1556422,753386,CONNECTED,,backbone,
1556422,1502193,CONNECTED,,backbone,
126274969,128321671,CONNECTED,,backbone,
1170033,173651980,CONNECTED,,backbone,
174090914,134745330,CONNECTED,,backbone,
174090914,153110634,CONNECTED,,backbone,
31910196,140111591,CONNECTED,,backbone,
31910196,161464138,CONNECTED,,backbone,
89499684,49330706,CONNECTED,,backbone,
89499684,680350,CONNECTED,,backbone,
89499684,81243492,CONNECTED,,backbone,
129641858,96150404,CONNECTED,,backbone,
74979358,134128010,CONNECTED,,backbone,
132976226,1752578,CONNECTED,,backbone,
143315181,150828945,CONNECTED,,backbone,
143315181,154106344,CONNECTED,,backbone,
641464,181535,CONNECTED,,backbone,
641464,902086,CONNECTED,,backbone,
54051662,75236405,CONNECTED,,backbone,
113244208,86135246,CONNECTED,,backbone,
176417778,181681735,CONNECTED,,backbone,
54047204,7662699,CONNECTED,,backbone,
70923437,106539782,CONNECTED,,backbone,
122446794,157528178,CONNECTED,,backbone,
1853573,91681067,CONNECTED,,backbone,
1853573,118614949,CONNECTED,,backbone,
129783244,1413796,CONNECTED,,backbone,
1757704,117466461,CONNECTED,,backbone,
1757704,122119370,CONNECTED,,backbone,
120460011,10936180,CONNECTED,,backbone,
120460011,138390759,CONNECTED,,backbone,
919711,171375230,CONNECTED,,backbone,
192903555,170146734,CONNECTED,,backbone,
62482939,170122643,CONNECTED,,backbone,
62482939,44407049,CONNECTED,,backbone,
62482939,124912024,CONNECTED,,backbone,
56032525,147480659,CONNECTED,,backbone,
56032525,189813078,CONNECTED,,backbone,
1986267,81343333,CONNECTED,,backbone,
1986267,9599096,CONNECTED,,backbone,
1060088,198916778,CONNECTED,,backbone,
106142,65814561,CONNECTED,,backbone,
164183295,68048027,CONNECTED,,backbone,
179896001,163484497,CONNECTED,,backbone,
179896001,483606,CONNECTED,,backbone,
188080565,66633444,CONNECTED,,backbone,
181409353,169766218,CONNECTED,,backbone,
181409353,71561517,CONNECTED,,backbone,
1571697,169685847,CONNECTED,,backbone,
69656901,1117357,CONNECTED,,backbone,
173590425,156035410,CONNECTED,,backbone,
199855035,1667673,CONNECTED,,backbone,
199855035,167203948,CONNECTED,,backbone,
153850852,168979726,CONNECTED,,backbone,
153850852,132804153,CONNECTED,,backbone,
1835359,122334526,CONNECTED,,backbone,
1327881,673880,CONNECTED,,backbone,
1327881,104043971,CONNECTED,,backbone,
1327881,188476146,CONNECTED,,backbone,
44977143,1817476,CONNECTED,,backbone,
179416664,1847068,CONNECTED,,backbone,
179416664,172587629,CONNECTED,,backbone,
59933823,16845430,CONNECTED,,backbone,
59933823,160010407,CONNECTED,,backbone,
59933823,75607044,CONNECTED,,backbone,
975966,125290219,CONNECTED,,backbone,
172551769,1367320,CONNECTED,,backbone,
125605846,45151712,CONNECTED,,backbone,
125605846,1157715,CONNECTED,,backbone,
125605846,115467275,CONNECTED,,backbone,
79723200,1612961,CONNECTED,,backbone,
79723200,10379,CONNECTED,,backbone,
948021,61626723,CONNECTED,,backbone,
486087,117232740,CONNECTED,,backbone,
170418129,86139163,CONNECTED,,backbone,
156019847,193726489,CONNECTED,,backbone,
41843450,132654211,CONNECTED,,backbone,
41843450,666332,CONNECTED,,backbone,
69604259,153055342,CONNECTED,,backbone,
69604259,199145585,CONNECTED,,backbone,
173187619,131229665,CONNECTED,,backbone,
124925348,51536902,CONNECTED,,backbone,
87215011,179444414,CONNECTED,,backbone,
87215011,198276396,CONNECTED,,backbone,
87215011,156646913,CONNECTED,,backbone,
144505685,1070508,CONNECTED,,backbone,
160310003,119381649,CONNECTED,,backbone,
125824360,63483478,CONNECTED,,backbone,
162757267,114247270,CONNECTED,,backbone,
162757267,106541103,CONNECTED,,backbone,
177292811,90907447,CONNECTED,,backbone,
177292811,15652,CONNECTED,,backbone,
76851657,8593133,CONNECTED,,backbone,
106901252,83176077,CONNECTED,,backbone,
190004689,35157989,CONNECTED,,backbone,
190004689,942979,CONNECTED,,backbone,
91473710,18980026,CONNECTED,,backbone,
121213493,124309391,CONNECTED,,backbone,
1563154,57068168,CONNECTED,,backbone,
126696712,58659699,CONNECTED,,backbone,
634785,143530747,CONNECTED,,backbone,
634785,115260241,CONNECTED,,backbone,
554945,124930780,CONNECTED,,backbone,
114300546,83849331,CONNECTED,,backbone,
114300546,170108151,CONNECTED,,backbone,
95938485,4735052,CONNECTED,,backbone,
95938485,17165180,CONNECTED,,backbone,
93174461,94729716,CONNECTED,,backbone,
139620677,128312802,CONNECTED,,backbone,
139620677,72719026,CONNECTED,,backbone,
1386932,73284659,CONNECTED,,backbone,
1386932,12978670,CONNECTED,,backbone,
48399098,83185799,CONNECTED,,backbone,
43332010,732875,CONNECTED,,backbone,
1157094,116746184,CONNECTED,,backbone,
1157094,1269925,CONNECTED,,backbone,
1157094,432859,CONNECTED,,backbone,
72337674,1038935,CONNECTED,,backbone,
198434558,647691,CONNECTED,,backbone,
198434558,55252069,CONNECTED,,backbone,
105475201,99809901,CONNECTED,,backbone,
102437128,138383679,CONNECTED,,backbone,
176823312,148254725,CONNECTED,,backbone,
147306708,179402360,CONNECTED,,backbone,
168820087,169766218,CONNECTED,,backbone,
168820087,182919378,CONNECTED,,backbone,
169661855,199187116,CONNECTED,,backbone,
1989542,149812333,CONNECTED,,backbone,
1989542,188469724,CONNECTED,,backbone,
115459346,19034215,CONNECTED,,backbone,
178574528,94237447,CONNECTED,,backbone,
178574528,151864836,CONNECTED,,backbone,
1265811,135510152,CONNECTED,,backbone,
1265811,60773848,CONNECTED,,backbone,
170108151,1005151,CONNECTED,,backbone,
195583038,107434942,CONNECTED,,backbone,
196117081,72761009,CONNECTED,,backbone,
1814413,66488647,CONNECTED,,backbone,
187037921,85773097,CONNECTED,,backbone,
187037921,142756995,CONNECTED,,backbone,
585619,153632939,CONNECTED,,backbone,
585619,105974061,CONNECTED,,backbone,
103902503,1485681,CONNECTED,,backbone,
79661212,76791086,CONNECTED,,backbone,
1292010,138903177,CONNECTED,,backbone,
1292010,140241961,CONNECTED,,backbone,
78115814,849843,CONNECTED,,backbone,
168328757,180585381,CONNECTED,,backbone,
168328757,1812876,CONNECTED,,backbone,
196790464,187732112,CONNECTED,,backbone,
105526298,44771344,CONNECTED,,backbone,
105526298,117674826,CONNECTED,,backbone,
1594581,162804329,CONNECTED,,backbone,
45306049,64433450,CONNECTED,,backbone,
45306049,121367055,CONNECTED,,backbone,
97298547,8174973,CONNECTED,,backbone,
163339282,143627618,CONNECTED,,backbone,
119224601,142546570,CONNECTED,,backbone,
164799610,140573208,CONNECTED,,backbone,
153620036,49393615,CONNECTED,,backbone,
174073280,10653841,CONNECTED,,backbone,
174073280,50783103,CONNECTED,,backbone,
191580592,97689730,CONNECTED,,backbone,
561739,65380387,CONNECTED,,backbone,
77848367,127736377,CONNECTED,,backbone,
1027997,81787040,CONNECTED,,backbone,
112454371,8847560,CONNECTED,,backbone,
112454371,191056256,CONNECTED,,backbone,
95805077,90539398,CONNECTED,,backbone,
181542719,99899332,CONNECTED,,backbone,
181542719,154022920,CONNECTED,,backbone,
18256,55952411,CONNECTED,,backbone,
129996775,15400136,CONNECTED,,backbone,
69745630,177058013,CONNECTED,,backbone,
123358694,159558428,CONNECTED,,backbone,
126209446,196587465,CONNECTED,,backbone,
119577819,1949726,CONNECTED,,backbone,
89027411,182861873,CONNECTED,,backbone,
54313496,1118867,CONNECTED,,backbone,
98331047,184416716,CONNECTED,,backbone,
89266697,157388077,CONNECTED,,backbone,
191720341,188862314,CONNECTED,,backbone,
1125581,93209625,CONNECTED,,backbone,
118257271,137728221,CONNECTED,,backbone,
113265123,187065003,CONNECTED,,backbone,
14416838,103440046,CONNECTED,,backbone,
14416838,153323617,CONNECTED,,backbone,
14416838,137607306,CONNECTED,,backbone,
114181896,190124394,CONNECTED,,backbone,
114181896,1126788,CONNECTED,,backbone,
114181896,77113080,CONNECTED,,backbone,
120142134,19589412,CONNECTED,,backbone,
120142134,117344217,CONNECTED,,backbone,
120142134,63931940,CONNECTED,,backbone,
150418954,132996058,CONNECTED,,backbone,
1449385,165203410,CONNECTED,,backbone,
1877489,143650189,CONNECTED,,backbone,
1877489,16981756,CONNECTED,,backbone,
1877489,146888161,CONNECTED,,backbone,
47437817,19242519,CONNECTED,,backbone,
47437817,134958466,CONNECTED,,backbone,
187275784,500032,CONNECTED,,backbone,
112737558,144258219,CONNECTED,,backbone,
119016882,172115552,CONNECTED,,backbone,
119016882,993149,CONNECTED,,backbone,
98164838,129113053,CONNECTED,,backbone,
98164838,90498630,CONNECTED,,backbone,
196776718,153372488,CONNECTED,,backbone,
176245625,1303308,CONNECTED,,backbone,
184823625,95580729,CONNECTED,,backbone,
12466463,7685176,CONNECTED,,backbone,
67990665,70336740,CONNECTED,,backbone,
153513487,184837570,CONNECTED,,backbone,
68602264,112526969,CONNECTED,,backbone,
196194960,46945398,CONNECTED,,backbone,
11294963,1054773,CONNECTED,,backbone,
11294963,114972107,CONNECTED,,backbone,
130139651,1595185,CONNECTED,,backbone,
129375428,116002201,CONNECTED,,backbone,
64649554,66439343,CONNECTED,,backbone,
122216892,136085598,CONNECTED,,backbone,
50960372,158608298,CONNECTED,,backbone,
1773656,182166995,CONNECTED,,backbone,
129562744,160961687,CONNECTED,,backbone,
144559636,1492966,CONNECTED,,backbone,
127556280,109214779,CONNECTED,,backbone,
65982200,1742613,CONNECTED,,backbone,
123634167,35009514,CONNECTED,,backbone,
1124216,170337377,CONNECTED,,backbone,
144644870,47065184,CONNECTED,,backbone,
144644870,105820229,CONNECTED,,backbone,
74323211,1635797,CONNECTED,,backbone,
138788332,106917034,CONNECTED,,backbone,
128228458,57659044,CONNECTED,,backbone,
128228458,1230865,CONNECTED,,backbone,
119562577,611282,CONNECTED,,backbone,
182193742,158891396,CONNECTED,,backbone,
182193742,61589326,CONNECTED,,backbone,
122650105,477969,CONNECTED,,backbone,
122650105,1436960,CONNECTED,,backbone,
134297498,87234547,CONNECTED,,backbone,
77106303,1183357,CONNECTED,,backbone,
1003870,114463693,CONNECTED,,backbone,
126159943,1345339,CONNECTED,,backbone,
44644949,149142915,CONNECTED,,backbone,
44644949,156126212,CONNECTED,,backbone,
890932,157676238,CONNECTED,,backbone,
890932,52834849,CONNECTED,,backbone,
49547556,91826193,CONNECTED,,backbone,
49547556,134731649,CONNECTED,,backbone,
6326151,140936978,CONNECTED,,backbone,
77834005,10247592,CONNECTED,,backbone,
1961678,140066029,CONNECTED,,backbone,
16331302,126114759,CONNECTED,,backbone,
16331302,161914589,CONNECTED,,backbone,
100812437,119791341,CONNECTED,,backbone,
115674671,122365185,CONNECTED,,backbone,
115674671,70080817,CONNECTED,,backbone,
154841986,156039601,CONNECTED,,backbone,
139606064,6959694,CONNECTED,,backbone,
1985872,631717,CONNECTED,,backbone,
135389960,1030580,CONNECTED,,backbone,
135389960,59462400,CONNECTED,,backbone,
162905802,1524699,CONNECTED,,backbone,
162905802,174611560,CONNECTED,,backbone,
84151856,80543572,CONNECTED,,backbone,
84151856,7786879,CONNECTED,,backbone,
1599989,151377464,CONNECTED,,backbone,
1599989,115198864,CONNECTED,,backbone,
165665679,144101445,CONNECTED,,backbone,
178925055,53187369,CONNECTED,,backbone,
176541086,193406206,CONNECTED,,backbone,
176541086,96991180,CONNECTED,,backbone,
97591997,192822950,CONNECTED,,backbone,
142867850,173231285,CONNECTED,,backbone,
601840,119338640,CONNECTED,,backbone,
601840,176509709,CONNECTED,,backbone,
143502329,144903695,CONNECTED,,backbone,
143502329,153307879,CONNECTED,,backbone,
93747527,15896787,CONNECTED,,backbone,
163662439,982195,CONNECTED,,backbone,
878229,121687393,CONNECTED,,backbone,
69180908,1748314,CONNECTED,,backbone,
169311381,43492932,CONNECTED,,backbone,
96124332,186583010,CONNECTED,,backbone,
96124332,118218699,CONNECTED,,backbone,
96124332,103067594,CONNECTED,,backbone,
153124108,142113803,CONNECTED,,backbone,
182604952,1641876,CONNECTED,,backbone,
101579,42293225,CONNECTED,,backbone,
119832409,65426110,CONNECTED,,backbone,
119832409,5381169,CONNECTED,,backbone,
54699316,9921648,CONNECTED,,backbone,
54699316,1972907,CONNECTED,,backbone,
54699316,1178433,CONNECTED,,backbone,
175509946,121364329,CONNECTED,,backbone,
163526905,193711882,CONNECTED,,backbone,
15456344,137565570,CONNECTED,,backbone,
111464462,162321092,CONNECTED,,backbone,
176252763,1157255,CONNECTED,,backbone,
49126995,61100941,CONNECTED,,backbone,
49126995,116680023,CONNECTED,,backbone,
128841119,164591718,CONNECTED,,backbone,
105777192,47484923,CONNECTED,,backbone,
105777192,52170120,CONNECTED,,backbone,
105777192,113025579,CONNECTED,,backbone,
48984811,107827883,CONNECTED,,backbone,
48984811,98640515,CONNECTED,,backbone,
48984811,148553857,CONNECTED,,backbone,
135485492,1220077,CONNECTED,,backbone,
135527994,59667165,CONNECTED,,backbone,
52160800,110208211,CONNECTED,,backbone,
191272022,78044784,CONNECTED,,backbone,
151303372,92338399,CONNECTED,,backbone,
151303372,107504702,CONNECTED,,backbone,
139850302,67835237,CONNECTED,,backbone,
86597856,103984334,CONNECTED,,backbone,
86597856,181444332,CONNECTED,,backbone,
1797319,6960557,CONNECTED,,backbone,
1797319,1836734,CONNECTED,,backbone,
1192793,7008220,CONNECTED,,backbone,
82744814,171069974,CONNECTED,,backbone,
82744814,8847560,CONNECTED,,backbone,
110208211,60817833,CONNECTED,,backbone,
148305414,160632175,CONNECTED,,backbone,
148305414,77404432,CONNECTED,,backbone,
1203067,100461963,CONNECTED,,backbone,
80494536,893791,CONNECTED,,backbone,
80494536,121541650,CONNECTED,,backbone,
11293569,166196974,CONNECTED,,backbone,
60249573,99103981,CONNECTED,,backbone,
9856410,94090212,CONNECTED,,backbone,
87482078,83683624,CONNECTED,,backbone,
99811838,61605292,CONNECTED,,backbone,
127346490,179814460,CONNECTED,,backbone,
127346490,119381649,CONNECTED,,backbone,
106454698,132793789,CONNECTED,,backbone,
191122238,49604642,CONNECTED,,backbone,
794144,78342064,CONNECTED,,backbone,
187669382,119105222,CONNECTED,,backbone,
956509,65324923,CONNECTED,,backbone,
956509,177198859,CONNECTED,,backbone,
195665886,182669371,CONNECTED,,backbone,
168544222,136489656,CONNECTED,,backbone,
168544222,14682189,CONNECTED,,backbone,
168544222,95966749,CONNECTED,,backbone,
54256377,120459726,CONNECTED,,backbone,
54256377,53983245,CONNECTED,,backbone,
155140058,127288685,CONNECTED,,backbone,
155140058,179421391,CONNECTED,,backbone,
76267532,45308423,CONNECTED,,backbone,
172777167,171298243,CONNECTED,,backbone,
151158415,61507545,CONNECTED,,backbone,
128003917,15934027,CONNECTED,,backbone,
128003917,150482298,CONNECTED,,backbone,
128003917,95308044,CONNECTED,,backbone,
155619876,1776679,CONNECTED,,backbone,
155619876,519099,CONNECTED,,backbone,
1407060,169112858,CONNECTED,,backbone,
1407060,95767664,CONNECTED,,backbone,
10089,1005295,CONNECTED,,backbone,
441255,172629070,CONNECTED,,backbone,
46290334,196829321,CONNECTED,,backbone,
46094850,97339536,CONNECTED,,backbone,
46094850,185703025,CONNECTED,,backbone,
46094850,6784887,CONNECTED,,backbone,
46094850,103857637,CONNECTED,,backbone,
119719572,98461031,CONNECTED,,backbone,
46173068,840320,CONNECTED,,backbone,
46173068,164159965,CONNECTED,,backbone,
71285736,186480035,CONNECTED,,backbone,
4949892,63012749,CONNECTED,,backbone,
177877183,103879965,CONNECTED,,backbone,
184081125,56364697,CONNECTED,,backbone,
1130181,68966495,CONNECTED,,backbone,
1130181,1120063,CONNECTED,,backbone,
84663186,189466996,CONNECTED,,backbone,
959436,117674826,CONNECTED,,backbone,
197331635,17840466,CONNECTED,,backbone,
99226504,807136,CONNECTED,,backbone,
76894668,109841273,CONNECTED,,backbone,
76894668,117752652,CONNECTED,,backbone,
9567142,62950064,CONNECTED,,backbone,
9567142,56052004,CONNECTED,,backbone,
148006270,136395409,CONNECTED,,backbone,
170776661,14464159,CONNECTED,,backbone,
154056571,1482456,CONNECTED,,backbone,
154056571,134650132,CONNECTED,,backbone,
154056571,63634235,CONNECTED,,backbone,
65562438,190617985,CONNECTED,,backbone,
1666735,120185813,CONNECTED,,backbone,
107055958,46393528,CONNECTED,,backbone,
138304334,174536179,CONNECTED,,backbone,
162784149,1875841,CONNECTED,,backbone,
66488647,197011494,CONNECTED,,backbone,
116088376,858186,CONNECTED,,backbone,
116088376,20316153,CONNECTED,,backbone,
116088376,159959193,CONNECTED,,backbone,
85661044,158363686,CONNECTED,,backbone,
899614,1971180,CONNECTED,,backbone,
139641053,618279,CONNECTED,,backbone,
42053995,130875345,CONNECTED,,backbone,
133047235,140972586,CONNECTED,,backbone,
17279781,191594075,CONNECTED,,backbone,
73195810,145992633,CONNECTED,,backbone,
171886122,153237681,CONNECTED,,backbone,
66909756,134644174,CONNECTED,,backbone,
66909756,126528607,CONNECTED,,backbone,
186967947,48699460,CONNECTED,,backbone,
167485496,130595371,CONNECTED,,backbone,
167485496,8313009,CONNECTED,,backbone,
131094648,57654,CONNECTED,,backbone,
1450567,172735996,CONNECTED,,backbone,
56179419,98273880,CONNECTED,,backbone,
1652858,1131453,CONNECTED,,backbone,
91453,19041404,CONNECTED,,backbone,
101134584,115292340,CONNECTED,,backbone,
101134584,179401178,CONNECTED,,backbone,
76690110,168148429,CONNECTED,,backbone,
76690110,70216905,CONNECTED,,backbone,
169879056,1630747,CONNECTED,,backbone,
144642493,147479311,CONNECTED,,backbone,
123740319,4985094,CONNECTED,,backbone,
178115082,157550284,CONNECTED,,backbone,
40702535,196816430,CONNECTED,,backbone,
40702535,123520922,CONNECTED,,backbone,
40702535,1069101,CONNECTED,,backbone,
199122411,500341,CONNECTED,,backbone,
178156604,11579075,CONNECTED,,backbone,
178156604,178579426,CONNECTED,,backbone,
1457714,570522,CONNECTED,,backbone,
9019551,1189055,CONNECTED,,backbone,
9019551,75299801,CONNECTED,,backbone,
82384374,91731808,CONNECTED,,backbone,
135638698,170203863,CONNECTED,,backbone,
1293649,95650528,CONNECTED,,backbone,
194267228,121250415,CONNECTED,,backbone,
194267228,128198126,CONNECTED,,backbone,
149907780,86158204,CONNECTED,,backbone,
41090070,50050401,CONNECTED,,backbone,
51922081,109942595,CONNECTED,,backbone,
171593446,79069899,CONNECTED,,backbone,
171593446,87686044,CONNECTED,,backbone,
93471011,144769880,CONNECTED,,backbone,
198525008,179401178,CONNECTED,,backbone,
124311675,190866628,CONNECTED,,backbone,
81213972,109468453,CONNECTED,,backbone,
187358609,1421540,CONNECTED,,backbone,
187358609,89348613,CONNECTED,,backbone,
114828232,1380202,CONNECTED,,backbone,
114828232,87176703,CONNECTED,,backbone,
114828232,1817480,CONNECTED,,backbone,
92678220,43632943,CONNECTED,,backbone,
92678220,87142764,CONNECTED,,backbone,
118658095,151327954,CONNECTED,,backbone,
118658095,193799570,CONNECTED,,backbone,
1204735,157872963,CONNECTED,,backbone,
95242531,192476600,CONNECTED,,backbone,
95242531,1928207,CONNECTED,,backbone,
52207593,78776237,CONNECTED,,backbone,
52207593,143502329,CONNECTED,,backbone,
14679922,57047026,CONNECTED,,backbone,
14679922,176238128,CONNECTED,,backbone,
15865328,1562221,CONNECTED,,backbone,
172770923,129357486,CONNECTED,,backbone,
172770923,182843246,CONNECTED,,backbone,
6681344,1275595,CONNECTED,,backbone,
6681344,192867133,CONNECTED,,backbone,
111800195,159693832,CONNECTED,,backbone,
1127151,1413115,CONNECTED,,backbone,
1305698,107163721,CONNECTED,,backbone,
4371968,192829348,CONNECTED,,backbone,
133737367,59239891,CONNECTED,,backbone,
133737367,162539562,CONNECTED,,backbone,
133737367,1522880,CONNECTED,,backbone,
185102785,898400,CONNECTED,,backbone,
96757428,69253353,CONNECTED,,backbone,
182468366,43540243,CONNECTED,,backbone,
182468366,97682342,CONNECTED,,backbone,
168304340,1838434,CONNECTED,,backbone,
168304340,1429725,CONNECTED,,backbone,
84140942,166455787,CONNECTED,,backbone,
102058016,191720341,CONNECTED,,backbone,
161334638,193296844,CONNECTED,,backbone,
161334638,14288716,CONNECTED,,backbone,
155753272,1105260,CONNECTED,,backbone,
165642279,1574849,CONNECTED,,backbone,
165642279,1051615,CONNECTED,,backbone,
938894,1464524,CONNECTED,,backbone,
93358685,68237104,CONNECTED,,backbone,
12283380,1071569,CONNECTED,,backbone,
12283380,79993437,CONNECTED,,backbone,
70242187,885374,CONNECTED,,backbone,
